name,level,group,n,n_eff,K_eff,alpha_cv,s2,v_cv,v_cv_fold,v_cv_delta,v_cv_delta_cl,n_clusters,alpha_shift,v_shift,Z_heur,factor_cv_heur,Z_bs1,a_bs1,factor_cv_bs1,Z_bsmean,a_bsmean,theta_bsmean,factor_cv_bsmean,Z_shift_bs1,a_shift_bs1,factor_shift_bs1,Z_bs1_cl,a_bs1_cl,factor_cv_bs1_cl,Z_zcv,factor_cv_zcv,dev_lag,duan_S,isotonic,has_record,n_estimators_cap
random_forest__per_dy__log1p__two_stage,type,Lost,22.0,18.0,3.0,1.676565046830478,0.0062650903434418,0.1988221741667678,0.0020883634478139,0.1988221741667678,0.1988221741667679,22.0,1.6765350016082945,0.1988041256134346,0.36,1.2435634168589722,0.947773413555115,3.608092803448818,1.6412303639265984,0.8265484481820571,0.947447040970923,2.620725844673713,1.8403312023820544,0.9477623449024276,3.606958695135276,1.6411943995328446,0.947773413555115,3.608092803448818,1.6412303639265984,,,2.0,,,,
random_forest__per_dy__log1p__two_stage,type,Material,22070.0,12754.0,3.0,1.5894491557793142,0.0176244534183997,0.0005003077710805,0.0058748178061332,0.0005003077710805,0.0005003077710805,22070.0,1.5894116726435334,0.0005002440507859,1.0,1.5894491557793142,0.9998613565576222,3.608092803448818,1.5893674325192504,0.9994722198740842,0.947447040970923,2.620725844673713,1.5899934431200329,0.99986133063211,3.606958695135276,1.589329939299461,0.9998613565576222,3.608092803448818,1.5893674325192504,,,2.0,,,,
random_forest__per_dy__log1p__two_stage,type,Remaining,39.0,27.0,3.0,2.1131777187158005,0.4961374250954373,0.2223324051973561,0.1653791416984791,0.2223324051973561,0.2223324051973562,39.0,2.113122529144632,0.2223099031356397,0.54,1.6011159681065323,0.9419562077088728,3.608092803448818,2.04856466242755,0.8099364748409399,0.947447040970923,2.620725844673713,2.209644104723236,0.9419445522217944,3.606958695135276,2.0484997022831317,0.9419562077088728,3.608092803448818,2.04856466242755,,,2.0,,,,
random_forest__per_dy__log1p__two_stage,type,Technical,3908.0,1644.0,3.0,4.313822336843842,0.0399021061009708,0.095480787120751,0.0133007020336569,0.095480787120751,0.095480787120751,3908.0,4.312879226269245,0.0954262236570036,1.0,4.313822336843842,0.9742192817866844,3.608092803448818,4.2283896169686805,0.9084492861836282,0.947447040970923,2.620725844673713,4.1588181444256715,0.9742257421229632,3.606958695135276,4.227492222775903,0.9742192817866844,3.608092803448818,4.2283896169686805,,,2.0,,,,
random_forest__per_dy__log1p__two_stage,arms,2,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.116745992301664,True,True,100.0
random_forest__per_dy__log1p__two_stage,type,__global__,25377.0,4799.0,3.0,2.317983855418785,0.3839123930756257,0.0074787307567968,0.1279707976918752,0.0074787307567968,0.0074787307567968,25377.0,2.317725027334523,0.0074757508156213,1.0,,,,,,,,,,,,,,,,,3.0,,,,
random_forest__per_dy__log1p__two_stage,type,Annuity,92.0,72.0,3.0,2.4145846937042563,1.717479993420144,0.1326648967297835,0.5724933311400481,0.1326648967297835,0.1326648967297835,92.0,2.41457656156291,0.1326633094601385,0.5853658536585366,1.8280495768024916,0.977896111564198,5.869215592085267,2.3833168714516244,0.93277259930441,1.840710473388996,3.033870428888223,2.456217663968532,0.977873632690258,5.863047943228318,2.383277120974017,0.977896111564198,5.869215592085267,2.3833168714516244,,,3.0,,,,
random_forest__per_dy__log1p__two_stage,type,Bodily,2798.0,1437.0,3.0,3.618176926986626,1.3272878094463452,0.0600090074286427,0.4424292698154484,0.0600090074286427,0.0600090074286427,2798.0,3.617948906934618,0.0599984816117139,0.7535395909805978,2.972899970676341,0.989879113799541,5.869215592085267,3.5916786562559273,0.968428267277595,1.840710473388996,3.033870428888223,3.5997293584006993,0.9898703340632125,5.863047943228318,3.5914299590677916,0.989879113799541,5.869215592085267,3.5916786562559273,,,3.0,,,,
random_forest__per_dy__log1p__two_stage,type,Material,19162.0,2644.0,3.0,1.6254873418185556,0.1057471249477162,0.0032093036264007,0.0352490416492387,0.0032093036264007,0.0032093036264007,19162.0,1.6253311404171302,0.0032076926874324,1.0,1.6254873418185556,0.9994534960117168,5.869215592085267,1.625145510491631,0.9982595210125706,1.840710473388996,3.033870428888223,1.627938602987851,0.9994531958907836,5.863047943228318,1.6249892067799292,0.9994534960117168,5.869215592085267,1.625145510491631,,,3.0,,,,
random_forest__per_dy__log1p__two_stage,type,Technical,3267.0,642.0,3.0,4.86874968515345,4.20204496001874,0.5416132416917651,1.40068165333958,0.5416132416917651,0.541613241691765,3267.0,4.8656274288351975,0.5407365249091564,0.2380422691879866,1.920925953974236,0.9155158785650084,5.869215592085267,4.5419017669513595,0.7726533811239821,1.840710473388996,3.033870428888223,4.4515960901958085,0.9155598493984872,5.863047943228318,4.539213266575015,0.9155158785650084,5.869215592085267,4.5419017669513595,,,3.0,,,,
