name,level,group,n,n_eff,K_eff,alpha_cv,s2,v_cv,v_cv_fold,v_cv_delta,v_cv_delta_cl,n_clusters,alpha_shift,v_shift,Z_heur,factor_cv_heur,Z_bs1,a_bs1,factor_cv_bs1,Z_bsmean,a_bsmean,theta_bsmean,factor_cv_bsmean,Z_shift_bs1,a_shift_bs1,factor_shift_bs1,Z_bs1_cl,a_bs1_cl,factor_cv_bs1_cl,Z_zcv,factor_cv_zcv,dev_lag,duan_S,isotonic,has_record,n_estimators_cap
random_forest__per_dy__log1p__two_stage,type,Annuity,41.0,29.0,3.0,4.755459432396847,16.75899485740505,2.610522566286897,5.5863316191350165,2.610522566286897,2.6105225662868965,41.0,4.755423556019299,2.610467642666494,0.0596707818930041,1.2240912006985774,0.4869374278374316,2.477594766621437,2.8286737563591418,0.2950318134874427,1.0925134234660914,2.070284905521341,2.8624968157157076,0.487273069662586,2.4808733581828357,2.8299167640247083,0.4869374278374316,2.4775947666214373,2.8286737563591418,,,7.0,,,,
random_forest__per_dy__log1p__two_stage,type,Bodily,1094.0,25.0,3.0,1.187421397298052,2.015746193292794,0.2690389996780305,0.6719153977642646,0.2690389996780305,0.2690389996780304,1094.0,1.187157100713471,0.2682531796409165,0.5,1.093710698649026,0.902047734583666,2.477594766621437,1.1690630468452128,0.8024027609184811,1.0925134234660914,2.070284905521341,1.3618727890087978,0.9024223963683864,2.4808733581828357,1.16889475932321,0.9020477345836662,2.4775947666214373,1.169063046845213,,,7.0,,,,
random_forest__per_dy__log1p__two_stage,type,Material,7013.0,15.0,3.0,1.8851834353174115,3.492421775694953,0.782217221967091,1.1641405918983176,0.782217221967091,0.782217221967091,7013.0,1.8565062731637016,0.7315381083898722,0.2884615384615384,1.2553413755723302,0.7600422279857358,2.477594766621437,1.672776790354713,0.5827575423314484,1.0925134234660914,2.070284905521341,1.9624156276633613,0.7722775814985048,2.4808733581828357,1.661460593177161,0.7600422279857358,2.4775947666214373,1.672776790354713,,,7.0,,,,
random_forest__per_dy__log1p__two_stage,type,Technical,1017.0,13.0,3.0,2.153405724581952,15.86236218672098,2.6803389537845925,5.287454062240326,2.6803389537845925,2.6803389537845925,1017.0,2.14862517535692,2.657424291455968,0.0631067961165048,1.0727877399008028,0.4803463752974324,2.477594766621437,1.5540342590502494,0.2895722689956443,1.0925134234660914,2.070284905521341,2.0943543896974988,0.4828200947754026,2.4808733581828357,1.5545793160272416,0.4803463752974325,2.4775947666214373,1.5540342590502494,,,7.0,,,,
random_forest__per_dy__log1p__two_stage,arms,7,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,6.8115022266261125,True,True,100.0
random_forest__per_dy__log1p__two_stage,type,__global__,5691.0,20.0,3.0,2.898717709705721,3.454322880808405,0.6391469009566452,1.1514409602694684,0.6391469009566452,0.6391469009566451,5691.0,2.8779271195635845,0.6253624180110061,0.2898550724637681,,,,,,,,,,,,,,,,,8.0,,,,
random_forest__per_dy__log1p__two_stage,type,Annuity,24.0,13.0,3.0,4.024708713882476,7.8103610041390175,1.4411293263253793,2.603453668046339,1.4411293263253793,1.4411293263253795,24.0,4.024483516574309,1.4409000869074289,0.1287128712871287,1.3893189433710118,0.8424799499976062,7.707733477511203,3.548256446029032,0.0,0.0,4.024708713882476,4.024708713882476,0.8424815521696909,7.706600455122268,3.548071567555169,0.8424799499976062,7.707733477511203,3.548256446029032,,,8.0,,,,
random_forest__per_dy__log1p__two_stage,arms,8,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0041483802711144,True,True,100.0
random_forest__per_dy__log1p__two_stage,type,__global__,2698.0,9.0,2.0,2.4612026178426785,0.0477388228223115,0.9430593523989336,0.0238694114111557,0.9430593523989336,0.9430593523989336,2698.0,2.4312974538696217,0.906352450002939,0.18,,,,,,,,,,,,,,,,,9.0,,,,
random_forest__per_dy__log1p__two_stage,arms,9,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,False,True,100.0
random_forest__per_dy__log1p__two_stage,arms,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,False,False,
