name,level,group,n,n_eff,K_eff,alpha_cv,s2,v_cv,v_cv_fold,v_cv_delta,v_cv_delta_cl,n_clusters,alpha_shift,v_shift,Z_heur,factor_cv_heur,Z_bs1,a_bs1,factor_cv_bs1,Z_bsmean,a_bsmean,theta_bsmean,factor_cv_bsmean,Z_shift_bs1,a_shift_bs1,factor_shift_bs1,Z_bs1_cl,a_bs1_cl,factor_cv_bs1_cl,Z_zcv,factor_cv_zcv,dev_lag,duan_S,isotonic,has_record,n_estimators_cap
random_forest_poisson__per_dy__raw__include_zeros,type,Remaining,39.0,27.0,3.0,1.3000299393206185,0.1784992992767038,0.0896824964120417,0.0594997664255679,0.0896824964120417,0.0896824964120418,39.0,1.3000207880220362,0.0896769274661862,0.54,1.162016167233134,0.7699639668822942,0.3001803228887617,1.2310122422627572,0.7505823411304244,0.2698850531291804,1.1888873425616495,1.272309013036311,0.7699723257828187,0.3001758490372074,1.2310077039365213,0.7699639668822942,0.3001803228887616,1.2310122422627572,,,2.0,,,,
random_forest_poisson__per_dy__raw__include_zeros,type,Technical,3908.0,1644.0,3.0,0.9567839242797715,0.0319910428835274,0.0047417268667135,0.0106636809611758,0.0047417268667135,0.0047417268667135,3908.0,0.9567866527959468,0.0047411285792403,1.0,0.9567839242797715,0.9844493801923604,0.3001803228887617,0.9574559610428752,0.982733923957509,0.2698850531291804,1.1888873425616495,0.9607914395495488,0.9844510836480734,0.3001758490372074,0.9574585735169094,0.9844493801923604,0.3001803228887616,0.9574559610428752,,,2.0,,,,
random_forest_poisson__per_dy__raw__include_zeros,arms,2,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,True,True,100.0
random_forest_poisson__per_dy__raw__include_zeros,type,__global__,25377.0,4799.0,3.0,0.998354229943738,0.0102666728746414,0.0013967757048344,0.0034222242915471,0.0013967757048344,0.0013967757048344,25377.0,0.9983543691610604,0.0013965394236221,1.0,,,,,,,,,,,,,,,,,3.0,,,,
random_forest_poisson__per_dy__raw__include_zeros,type,Annuity,92.0,72.0,3.0,1.029055574560066,0.274770694925286,0.0237209027970781,0.091590231641762,0.0237209027970781,0.0237209027970781,92.0,1.0290555033726465,0.0237207863048836,1.0,1.029055574560066,0.0,0.0,1.0,0.0,0.0,0.9831295264089448,0.9831295264089448,0.0,0.0,1.0,0.0,0.0,1.0,,,3.0,,,,
random_forest_poisson__per_dy__raw__include_zeros,type,Bodily,2798.0,1437.0,3.0,1.0163667044925115,0.0762535562425813,0.0049015150677686,0.0254178520808604,0.0049015150677686,0.0049015150677686,2798.0,1.0163663040657276,0.0049012750571749,1.0,1.0163667044925115,0.0,0.0,1.0,0.0,0.0,0.9831295264089448,0.9831295264089448,0.0,0.0,1.0,0.0,0.0,1.0,,,3.0,,,,
random_forest_poisson__per_dy__raw__include_zeros,type,Material,19162.0,2644.0,3.0,0.9704321000738232,0.0075580377729998,0.0011904368187468,0.0025193459243332,0.0011904368187468,0.0011904368187468,19162.0,0.9704365087901032,0.0011900822646532,1.0,0.9704321000738232,0.0,0.0,1.0,0.0,0.0,0.9831295264089448,0.9831295264089448,0.0,0.0,1.0,0.0,0.0,1.0,,,3.0,,,,
random_forest_poisson__per_dy__raw__include_zeros,type,Technical,3267.0,642.0,3.0,1.0315426348014614,0.3790762686611651,0.024838831249277,0.1263587562203883,0.024838831249277,0.024838831249277,3267.0,1.031537237931557,0.0248303231517867,1.0,1.0315426348014614,0.0,0.0,1.0,0.0,0.0,0.9831295264089448,0.9831295264089448,0.0,0.0,1.0,0.0,0.0,1.0,,,3.0,,,,
random_forest_poisson__per_dy__raw__include_zeros,arms,3,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,True,True,100.0
random_forest_poisson__per_dy__raw__include_zeros,type,__global__,21277.0,1929.0,3.0,1.0244190850574784,0.0088786034062234,0.0046170051918657,0.0029595344687411,0.0046170051918657,0.0046170051918657,21277.0,1.0244152977972083,0.0046155733501821,1.0,,,,,,,,,,,,,,,,,4.0,,,,
random_forest_poisson__per_dy__raw__include_zeros,type,Annuity,76.0,65.0,3.0,4.239621938855444,5.29018980794391,0.6501010726562849,1.76339660264797,0.6501010726562849,0.650101072656285,76.0,4.239590528953605,0.6500860129640579,0.1895043731778425,1.613922524855988,0.7925531625168998,2.483719045036498,3.5675726129990126,0.8113942675952445,2.7967775792668794,1.5449665633838,3.731394488186203,0.7925528023589222,2.483656068665926,3.567546552217603,0.7925531625168998,2.483719045036498,3.5675726129990126,,,4.0,,,,
random_forest_poisson__per_dy__raw__include_zeros,type,Bodily,2385.0,647.0,3.0,0.9663074502463388,0.0084450805750499,0.0083517777148326,0.0028150268583499,0.0083517777148326,0.0083517777148326,2385.0,0.9663086941707196,0.0083511613610251,1.0,0.9663074502463388,0.9966486595651354,2.483719045036498,0.966420365450682,0.9970226764430504,2.7967775792668794,1.5449665633838,0.9680303056553266,0.9966488213756368,2.483656068665926,0.9664215997546416,0.9966486595651354,2.483719045036498,0.966420365450682,,,4.0,,,,
random_forest_poisson__per_dy__raw__include_zeros,type,Material,16165.0,858.0,3.0,0.6547005381345635,0.0020978417856656,0.001258651875491,0.0006992805952218,0.001258651875491,0.001258651875491,16165.0,0.6548074825867137,0.0012578949518962,1.0,0.6547005381345635,0.999493495705392,2.483719045036498,0.6548754337949242,0.9995501659837416,2.7967775792668794,1.5449665633838,0.6551010100762397,0.999493787322091,2.483656068665926,0.6549822234153476,0.999493495705392,2.483719045036498,0.6548754337949242,,,4.0,,,,
random_forest_poisson__per_dy__raw__include_zeros,type,Technical,2602.0,350.0,3.0,0.8107385087296877,0.0673691462506543,0.0567494426722288,0.0224563820835514,0.0567494426722288,0.0567494426722288,2602.0,0.8107792407258586,0.0567249252520999,1.0,0.8107385087296877,0.9776618198781866,2.483719045036498,0.8149662660118069,0.9801125266255006,2.7967775792668794,1.5449665633838,0.8253404496174318,0.9776707016042452,2.483656068665926,0.8150044075223621,0.9776618198781866,2.483719045036498,0.8149662660118069,,,4.0,,,,
random_forest_poisson__per_dy__raw__include_zeros,arms,4,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,True,True,100.0
random_forest_poisson__per_dy__raw__include_zeros,type,__global__,17162.0,753.0,3.0,1.0273182802415606,0.4525477931430319,0.0447157235681817,0.1508492643810106,0.0447157235681817,0.0447157235681817,17162.0,1.027311421836755,0.0446932750628402,1.0,,,,,,,,,,,,,,,,,5.0,,,,
random_forest_poisson__per_dy__raw__include_zeros,type,Annuity,61.0,49.0,3.0,2.341771008913758,12.42391209454601,0.9590567590859274,4.141304031515337,0.9590567590859274,0.9590567590859274,61.0,2.3417649842831953,0.959047891242501,0.0805921052631579,1.1081361503894311,0.2335618632691052,0.2922598353317422,1.3133865369223643,0.3615721643932579,0.5431596318621106,0.8359649314811748,1.3804224940549954,0.2335119485708789,0.2921756463643164,1.3133181560041438,0.2335618632691052,0.2922598353317422,1.3133865369223643,,,5.0,,,,
random_forest_poisson__per_dy__raw__include_zeros,type,Bodily,1977.0,281.0,3.0,0.8023343410907017,0.1145488410244166,0.0348716116120412,0.0381829470081388,0.0348716116120412,0.0348716116120412,1977.0,0.8023476511304539,0.0348669453439208,1.0,0.8023343410907017,0.8934018360575593,0.2922598353317422,0.8234051374049056,0.9396717530311132,0.5431596318621106,0.8359649314811748,0.8043632156534876,0.8933871421401085,0.2921756463643164,0.8234199329061566,0.8934018360575593,0.2922598353317422,0.8234051374049056,,,5.0,,,,
random_forest_poisson__per_dy__raw__include_zeros,type,Material,13107.0,257.0,3.0,0.5891430957804373,0.0189533952345805,0.0050556696280339,0.0063177984115268,0.0050556696280339,0.0050556696280339,13107.0,0.5894626286832819,0.0050484514606924,1.0,0.5891430957804373,0.98299560721289,0.2922598353317422,0.5961294679590827,0.9907779487104944,0.5431596318621106,0.8359649314811748,0.5914192994086395,0.983014663018122,0.2921756463643164,0.5964357442787507,0.98299560721289,0.2922598353317422,0.5961294679590827,,,5.0,,,,
random_forest_poisson__per_dy__raw__include_zeros,type,Technical,1975.0,165.0,3.0,0.5437741073766723,0.1377463328474243,0.0483432322653537,0.0459154442824747,0.0483432322653537,0.0483432322653538,1975.0,0.5438809388416604,0.0483193817573583,1.0,0.5437741073766723,0.8580657754893163,0.2922598353317422,0.6085281756478588,0.9182705018061652,0.5431596318621106,0.8359649314811748,0.5676547168075764,0.8580907861594632,0.2921756463643164,0.6086084362283242,0.8580657754893163,0.2922598353317422,0.6085281756478588,,,5.0,,,,
random_forest_poisson__per_dy__raw__include_zeros,arms,5,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,True,True,100.0
random_forest_poisson__per_dy__raw__include_zeros,type,__global__,12899.0,236.0,3.0,0.9270642760480864,0.1539475083482349,0.1051282361735165,0.0513158361160783,0.1051282361735165,0.1051282361735165,12899.0,0.9270842531623592,0.1050706282611579,1.0,,,,,,,,,,,,,,,,,6.0,,,,
random_forest_poisson__per_dy__raw__include_zeros,type,Annuity,50.0,38.0,3.0,3.4320952422204796,7.994800438119824,2.301851048507723,2.664933479373275,2.301851048507723,2.301851048507723,50.0,3.432082534186615,2.3018267300373108,0.1254125412541254,1.305015244898938,0.3417289860461687,1.1949625734105689,1.8311174410917157,0.4584125559876938,1.948341739298893,0.7880980807525659,2.0001395775652795,0.3416633767752994,1.1946014631298518,1.8309535312264265,0.3417289860461687,1.1949625734105689,1.8311174410917157,,,6.0,,,,
random_forest_poisson__per_dy__raw__include_zeros,type,Bodily,1559.0,99.0,3.0,0.214723186398771,0.0096851934675971,0.0027135111556878,0.0032283978225323,0.0027135111556878,0.0027135111556878,1559.0,0.2147828163088403,0.0027132481109174,1.0,0.5,0.9977343530603512,1.1949625734105689,0.2165023464082838,0.9986092084501166,1.948341739298893,0.7880980807525659,0.2155206313567536,0.997733888938769,1.1946014631298518,0.2165622056542715,0.9977343530603512,1.1949625734105689,0.2165023464082838,,,6.0,,,,
random_forest_poisson__per_dy__raw__include_zeros,type,Material,9842.0,52.0,3.0,0.1275745118962047,0.0014530925332782,0.0014930924600799,0.0004843641777594,0.0014930924600799,0.0014930924600799,9842.0,0.1283825095214603,0.0014913415981174,1.0,0.5,0.998752070383658,1.1949625734105689,0.1286632375008609,0.999234246698356,1.948341739298893,0.7880980807525659,0.1280803099998702,0.9987531556144954,1.1946014631298518,0.1294692808957711,0.998752070383658,1.1949625734105689,0.1286632375008609,,,6.0,,,,
random_forest_poisson__per_dy__raw__include_zeros,type,Technical,1411.0,47.0,3.0,0.8112111426100529,1.784478248113326,0.2426064604131737,0.5948260827044419,0.2426064604131737,0.2426064604131736,1411.0,0.8112539869921978,0.2424964135281577,0.5662650602409639,0.8930954662972589,0.8312383929362525,1.1949625734105689,0.843071453578909,0.8892687374146696,1.948341739298893,0.7880980807525659,0.8086518040883606,0.8312596396759792,1.1946014631298518,0.8431030572368566,0.8312383929362525,1.1949625734105689,0.843071453578909,,,6.0,,,,
random_forest_poisson__per_dy__raw__include_zeros,arms,6,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,True,True,100.0
random_forest_poisson__per_dy__raw__include_zeros,type,__global__,9190.0,82.0,3.0,0.9315936789619862,0.0411546315542276,0.0795352838058763,0.0137182105180758,0.0795352838058763,0.0795352838058763,9190.0,0.931619989971238,0.0794740204670095,1.0,,,,,,,,,,,,,,,,,7.0,,,,
random_forest_poisson__per_dy__raw__include_zeros,type,Annuity,41.0,29.0,3.0,2.3937732540201875,1.8920975554577784,0.54811241218525,0.6306991851525928,0.54811241218525,0.5481124121852498,41.0,2.3937665516219844,0.5481071084127946,0.5370370370370371,1.7485078586404712,0.6159461808930016,0.8790636368896438,1.858489312844546,0.6754122611973894,1.1405293529264324,0.5691329745175713,1.8015173915682696,0.6157055660999335,0.8781615545242458,1.8581498236775664,0.6159461808930017,0.879063636889644,1.858489312844546,,,7.0,,,,
random_forest_poisson__per_dy__raw__include_zeros,type,Bodily,1094.0,25.0,3.0,0.0986355547197714,0.0078710126859637,0.0016254691922884,0.0026236708953212,0.0016254691922884,0.0016254691922884,1094.0,0.0987412762265798,0.0016254381539118,0.5,0.5493177773598856,0.9981543212229342,0.8790636368896438,0.1002991839468266,0.9985768398812402,1.1405293529264324,0.5691329745175713,0.099305147883607,0.99815246398567,0.8781615545242458,0.1004063841769802,0.9981543212229342,0.879063636889644,0.1002991839468266,,,7.0,,,,
random_forest_poisson__per_dy__raw__include_zeros,type,Material,7013.0,15.0,3.0,0.1012727539800113,0.0107466703421014,0.002505564693304,0.0035822234473671,0.002505564693304,0.002505564693304,7013.0,0.102886339911293,0.0025039936430008,0.3,0.7303818261940034,0.9971578354951544,0.8790636368896438,0.1038270846581869,0.9978079718697294,1.1405293529264324,0.5691329745175713,0.1022983167444643,0.9971567030773352,0.8781615545242458,0.1054371004203038,0.9971578354951544,0.879063636889644,0.1038270846581869,,,7.0,,,,
random_forest_poisson__per_dy__raw__include_zeros,type,Technical,1017.0,13.0,3.0,0.2641365845403955,0.1182546682556942,0.0357693821584859,0.039418222751898,0.0357693821584859,0.0357693821584859,1017.0,0.2645120566787708,0.0357251631798883,0.26,0.8086755119805028,0.9609006437090526,0.8790636368896438,0.292908370402924,0.9695915832504032,1.1405293529264324,0.5691329745175713,0.273411041873944,0.9609085431620704,0.8781615545242458,0.2932633518699302,0.9609006437090526,0.879063636889644,0.292908370402924,,,7.0,,,,
random_forest_poisson__per_dy__raw__include_zeros,arms,7,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,True,True,100.0
random_forest_poisson__per_dy__raw__include_zeros,type,__global__,5691.0,20.0,3.0,1.3195758754786435,0.467060458965837,0.1282307196151849,0.155686819655279,0.1282307196151849,0.1282307196151849,5691.0,1.317973341534187,0.1269446766369933,0.4,,,,,,,,,,,,,,,,,8.0,,,,
random_forest_poisson__per_dy__raw__include_zeros,type,Annuity,24.0,13.0,3.0,1.7310297162522803,1.556567134707814,0.2442383386882642,0.5188557115692713,0.2442383386882642,0.2442383386882642,24.0,1.7310063061578294,0.2442222383292225,0.26,1.190067726225593,0.5429709829393794,0.2901661073556252,1.3969279235913965,0.0,0.0,1.7310297162522803,1.7310297162522803,0.5429718398368014,0.2901479813132916,1.3969158389868208,0.5429709829393796,0.2901661073556253,1.3969279235913965,,,8.0,,,,
random_forest_poisson__per_dy__raw__include_zeros,arms,8,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,True,True,100.0
random_forest_poisson__per_dy__raw__include_zeros,type,__global__,2698.0,9.0,2.0,1.2507552080044957,0.0914194709542744,0.2495557258041356,0.0457097354771372,0.2495557258041356,0.2495557258041356,2698.0,1.248120671691274,0.2443794991762343,0.18,,,,,,,,,,,,,,,,,9.0,,,,
random_forest_poisson__per_dy__raw__include_zeros,arms,9,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,False,True,100.0
random_forest_poisson__per_dy__raw__include_zeros,arms,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,False,False,
random_forest_poisson__per_dy__raw__two_stage,dy,2,28988.0,16192.0,3.0,1.0052128305087078,0.0076096323761857,0.0004176603352952,0.0025365441253952,0.0004176603352952,0.0004176603352952,28988.0,1.005212645624405,0.0004176307082453,1.0,1.0052128305087078,0.0,0.0,1.0,0.0,0.0,1.0090593196431032,1.0090593196431032,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,,,,
random_forest_poisson__per_dy__raw__two_stage,dy,3,25377.0,4799.0,3.0,1.0101361398511837,0.0095392284228248,0.0013892677956291,0.0031797428076082,0.0013892677956291,0.0013892677956291,25377.0,1.0101352723071502,0.0013890299306048,1.0,1.0101361398511837,0.0,0.0,1.0,0.0,0.0,1.0090593196431032,1.0090593196431032,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,,,,
random_forest_poisson__per_dy__raw__two_stage,dy,4,21277.0,1929.0,3.0,1.029304745720174,0.0104848455853453,0.004563615182505,0.0034949485284484,0.004563615182505,0.004563615182505,21277.0,1.0293001790492773,0.0045621939760904,1.0,1.029304745720174,0.0,0.0,1.0,0.0,0.0,1.0090593196431032,1.0090593196431032,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,,,,
random_forest_poisson__per_dy__raw__two_stage,dy,5,17162.0,753.0,3.0,1.0692262819521132,0.5906766453386331,0.0470039762790729,0.1968922151128777,0.0470039762790729,0.0470039762790729,17162.0,1.069208193519867,0.0469793885888718,1.0,1.0692262819521132,0.0,0.0,1.0,0.0,0.0,1.0090593196431032,1.0090593196431032,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,,,,
random_forest_poisson__per_dy__raw__two_stage,dy,6,12899.0,236.0,3.0,1.1893378005472652,0.2679656365050841,0.1701558447922813,0.089321878835028,0.1701558447922813,0.1701558447922813,12899.0,1.1892712745324423,0.1700366117005683,1.0,1.1893378005472652,0.0,0.0,1.0,0.0,0.0,1.0090593196431032,1.0090593196431032,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,,,,
random_forest_poisson__per_dy__raw__two_stage,dy,7,9190.0,82.0,3.0,1.0053014664535649,0.1398292850993395,0.0883428057625804,0.0466097616997798,0.0883428057625804,0.0883428057625804,9190.0,1.0052992660929765,0.0882694885909951,1.0,1.0053014664535649,0.0,0.0,1.0,0.0,0.0,1.0090593196431032,1.0090593196431032,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,,,,
random_forest_poisson__per_dy__raw__two_stage,dy,8,5691.0,20.0,3.0,1.222266721715794,1.1897425522969645,0.1253240186029902,0.3965808507656548,0.1253240186029902,0.1253240186029902,5691.0,1.221233960450543,0.1241561744597953,0.4,1.0889066886863177,0.0,0.0,1.0,0.0,0.0,1.0090593196431032,1.0090593196431032,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,,,,
random_forest_poisson__per_dy__raw__two_stage,type,__global__,28988.0,16192.0,3.0,1.0052128305087078,0.0076096323761857,0.0004176603352952,0.0025365441253952,0.0004176603352952,0.0004176603352952,28988.0,1.005212645624405,0.0004176307082453,1.0,,,,,,,,,,,,,,,,,2.0,,,,
random_forest_poisson__per_dy__raw__two_stage,type,Annuity,92.0,51.0,3.0,4.013852268326094,52.99901956043774,1.3251895932664464,17.666339853479247,1.3251895932664464,1.3251895932664464,92.0,4.0138129055489395,1.325153205572854,0.0188749074759437,1.0568861827108182,0.4922645424004163,1.2848105031056551,2.483612607730002,0.4834760204860423,1.2404020265329527,1.3613162044975464,2.643753784833083,0.4922650044055858,1.2847775990223154,2.48359462322766,0.4922645424004163,1.284810503105655,2.483612607730002,,,2.0,,,,
random_forest_poisson__per_dy__raw__two_stage,type,Bodily,2857.0,1698.0,3.0,0.9989499401021832,0.0453876227893518,0.004145215095191,0.0151292075964506,0.004145215095191,0.004145215095191,2857.0,0.9989499567552568,0.0041450836180454,1.0,0.9989499401021832,0.9967840515879188,1.2848105031056551,0.998953317040644,0.9966692987164004,1.2404020265329527,1.3613162044975464,1.000156873884138,0.9967840711674386,1.2847775990223154,0.9989533336196028,0.9967840515879188,1.284810503105655,0.998953317040644,,,2.0,,,,
random_forest_poisson__per_dy__raw__two_stage,type,Lost,22.0,18.0,3.0,1.3331902530343007,0.0332919877598715,0.1249026003656917,0.0110973292532905,0.1249026003656917,0.1249026003656917,22.0,1.3331784868994023,0.1248936024199589,0.36,1.1199484910923485,0.911398567511272,1.2848105031056551,1.30366911932418,0.9085166797907848,1.2404020265329527,1.3613162044975464,1.3357633084582017,0.9114023168720644,1.2847775990223154,1.3036596448920443,0.911398567511272,1.284810503105655,1.30366911932418,,,2.0,,,,
random_forest_poisson__per_dy__raw__two_stage,type,Material,22070.0,12754.0,3.0,0.972393585334378,0.0045209831294628,0.000189475818465,0.0015069943764876,0.000189475818465,0.000189475818465,22070.0,0.9723946593379852,0.0001894610832789,1.0,0.972393585334378,0.999852547998776,1.2848105031056551,0.9723976559554672,0.9998472697756629,1.2404020265329527,1.3613162044975464,0.9724529855732528,0.9998525556886544,1.2847775990223154,0.9723987295884284,0.999852547998776,1.284810503105655,0.9723976559554672,,,2.0,,,,
random_forest_poisson__per_dy__raw__two_stage,type,Remaining,39.0,27.0,3.0,1.233281317677797,0.2327429842935506,0.0820775664968323,0.0775809947645169,0.0820775664968323,0.0820775664968324,39.0,1.2332745676187842,0.0820727391527736,0.54,1.1259719115460105,0.9399529717742714,1.2848105031056551,1.2192734678106631,0.9379366101908662,1.2404020265329527,1.3613162044975464,1.2412275967676594,0.939954845925304,1.2847775990223154,1.2192675602644063,0.9399529717742714,1.284810503105655,1.2192734678106631,,,2.0,,,,
random_forest_poisson__per_dy__raw__two_stage,type,Technical,3908.0,1644.0,3.0,0.9730257790999648,0.0074000705793494,0.0048647688619785,0.0024666901931164,0.0048647688619785,0.0048647688619785,3908.0,0.9730275110690106,0.0048641442858586,1.0,0.9730257790999648,0.996227911810268,1.2848105031056551,0.9731275282400488,0.9960933922915404,1.2404020265329527,1.3613162044975464,0.974542677468944,0.996228298043935,1.2847775990223154,0.9731292432582715,0.996227911810268,1.284810503105655,0.9731275282400488,,,2.0,,,,
random_forest_poisson__per_dy__raw__two_stage,arms,2,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,True,True,100.0
random_forest_poisson__per_dy__raw__two_stage,type,__global__,25377.0,4799.0,3.0,1.0101361398511837,0.0095392284228248,0.0013892677956291,0.0031797428076082,0.0013892677956291,0.0013892677956291,25377.0,1.0101352723071502,0.0013890299306048,1.0,,,,,,,,,,,,,,,,,3.0,,,,
random_forest_poisson__per_dy__raw__two_stage,type,Annuity,92.0,72.0,3.0,0.963970792731832,0.2454084879708404,0.0200658075021569,0.0818028293236134,0.0200658075021569,0.0200658075021569,92.0,0.9639708754219484,0.0200657155003687,1.0,0.963970792731832,0.0,0.0,1.0,0.0,0.0,1.005783289417276,1.005783289417276,0.0,0.0,1.0,0.0,0.0,1.0,,,3.0,,,,
random_forest_poisson__per_dy__raw__two_stage,type,Bodily,2798.0,1437.0,3.0,1.0280121312394752,0.0734518530629153,0.0048575288605603,0.0244839510209717,0.0048575288605603,0.0048575288605603,2798.0,1.0280114380440004,0.004857288339075,1.0,1.0280121312394752,0.0,0.0,1.0,0.0,0.0,1.005783289417276,1.005783289417276,0.0,0.0,1.0,0.0,0.0,1.0,,,3.0,,,,
random_forest_poisson__per_dy__raw__two_stage,type,Material,19162.0,2644.0,3.0,0.9986549122365472,0.0096759544151569,0.0012290299368775,0.0032253181383856,0.0012290299368775,0.0012290299368775,19162.0,0.9986551186275204,0.0012286528089613,1.0,0.9986549122365472,0.0,0.0,1.0,0.0,0.0,1.005783289417276,1.005783289417276,0.0,0.0,1.0,0.0,0.0,1.0,,,3.0,,,,
random_forest_poisson__per_dy__raw__two_stage,type,Technical,3267.0,642.0,3.0,1.096694138973725,0.4809472333761413,0.0274853697197562,0.1603157444587137,0.0274853697197562,0.0274853697197562,3267.0,1.0966765501102154,0.0274753638603113,1.0,1.096694138973725,0.0,0.0,1.0,0.0,0.0,1.005783289417276,1.005783289417276,0.0,0.0,1.0,0.0,0.0,1.0,,,3.0,,,,
random_forest_poisson__per_dy__raw__two_stage,arms,3,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,True,True,100.0
random_forest_poisson__per_dy__raw__two_stage,type,__global__,21277.0,1929.0,3.0,1.029304745720174,0.0104848455853453,0.004563615182505,0.0034949485284484,0.004563615182505,0.004563615182505,21277.0,1.0293001790492773,0.0045621939760904,1.0,,,,,,,,,,,,,,,,,4.0,,,,
random_forest_poisson__per_dy__raw__two_stage,type,Annuity,76.0,65.0,3.0,3.3096834351916766,2.510130248455019,0.3594727314805283,0.8367100828183397,0.3594727314805283,0.3594727314805284,76.0,3.309665953439613,0.359466709663546,0.3987730061349693,1.9210394066715275,0.7839184586788598,1.3041248589600192,2.8106034785515535,0.8125476780533786,1.5582028019433316,1.3214447318173737,2.936983473660024,0.7839152301000444,1.3040781566867037,2.8105823173448528,0.7839184586788598,1.3041248589600192,2.8106034785515535,,,4.0,,,,
random_forest_poisson__per_dy__raw__two_stage,type,Bodily,2385.0,647.0,3.0,1.075276257213819,0.0043038177595635,0.0103896350362866,0.0014346059198545,0.0103896350362866,0.0103896350362866,2385.0,1.0752731646331313,0.0103887804217159,1.0,1.075276257213819,0.992096218730384,1.3041248589600192,1.0746812901420058,0.9933764598175086,1.5582028019433316,1.3214447318173737,1.0769067639970182,0.992096582935308,1.3040781566867037,1.0746782494192564,0.992096218730384,1.3041248589600192,1.0746812901420058,,,4.0,,,,
random_forest_poisson__per_dy__raw__two_stage,type,Material,16165.0,858.0,3.0,0.663147701242252,0.0032290580871853,0.0012094857023874,0.0010763526957284,0.0012094857023874,0.0012094857023874,16165.0,0.663253375135758,0.0012087195035357,1.0,0.663147701242252,0.9990734284228916,1.3041248589600192,0.6634598190079645,0.9992243964524524,1.5582028019433316,1.3214447318173737,0.6636582787545061,0.9990739817234172,1.3040781566867037,0.6635652086649598,0.9990734284228916,1.3041248589600192,0.6634598190079645,,,4.0,,,,
random_forest_poisson__per_dy__raw__two_stage,type,Technical,2602.0,350.0,3.0,0.594037716540865,0.0383143862021835,0.0310076444093999,0.0127714620673945,0.0310076444093999,0.0310076444093999,2602.0,0.5941017367848185,0.0309977188949508,1.0,0.594037716540865,0.976775605169414,1.3041248589600192,0.6034659448982462,0.9804886480072144,1.5582028019433316,1.3214447318173737,0.6082304108579466,0.9767820545169794,1.3040781566867037,0.6035258605318012,0.976775605169414,1.3041248589600192,0.6034659448982462,,,4.0,,,,
random_forest_poisson__per_dy__raw__two_stage,arms,4,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,True,True,100.0
random_forest_poisson__per_dy__raw__two_stage,type,__global__,17162.0,753.0,3.0,1.0692262819521132,0.5906766453386331,0.0470039762790729,0.1968922151128777,0.0470039762790729,0.0470039762790729,17162.0,1.069208193519867,0.0469793885888718,1.0,,,,,,,,,,,,,,,,,5.0,,,,
random_forest_poisson__per_dy__raw__two_stage,type,Annuity,61.0,49.0,3.0,1.621512023512872,4.533210695792217,0.4629754455619002,1.511070231930739,0.4629754455619002,0.4629754455619003,61.0,1.6215100911979874,0.4629724642018972,0.2207207207207207,1.1371805817663545,0.0,0.0,1.0,0.1255739511381388,0.0664866469323725,0.8350226735922591,0.9337852487898568,0.0,0.0,1.0,0.0,0.0,1.0,,,5.0,,,,
random_forest_poisson__per_dy__raw__two_stage,type,Bodily,1977.0,281.0,3.0,0.9051372947640004,0.1424760196451588,0.0426065004918094,0.0474920065483862,0.0426065004918094,0.0426065004918093,1977.0,0.9051445008421076,0.0426000412662461,1.0,0.9051372947640004,0.0,0.0,1.0,0.6094484255171,0.0664866469323725,0.8350226735922591,0.8777539190711047,0.0,0.0,1.0,0.0,0.0,1.0,,,5.0,,,,
random_forest_poisson__per_dy__raw__two_stage,type,Material,13107.0,257.0,3.0,0.6977601523098274,0.0310008302689288,0.0070385822561821,0.0103336100896429,0.0070385822561821,0.0070385822561821,13107.0,0.6980385078195565,0.0070264624362237,1.0,0.6977601523098274,0.0,0.0,1.0,0.9042698358935842,0.0664866469323725,0.8350226735922591,0.710900315997855,0.0,0.0,1.0,0.0,0.0,1.0,,,5.0,,,,
random_forest_poisson__per_dy__raw__two_stage,type,Technical,1975.0,165.0,3.0,0.7965105822718164,0.6354548227205866,0.080912556356208,0.2118182742401955,0.080912556356208,0.080912556356208,1975.0,0.7965803712509486,0.080855428245591,1.0,0.7965105822718164,0.0,0.0,1.0,0.4510651716495638,0.0664866469323725,0.8350226735922591,0.8176512105102199,0.0,0.0,1.0,0.0,0.0,1.0,,,5.0,,,,
